story_id,story_title,source_file,paragraph_id,extractor,clip_score,bias,bert_precision,bert_recall,bert_f1,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,brisque_score,prompt
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,2,yake,0.2878018319606781,False,0.5553474426269531,0.3467101752758026,0.4269008934497833,1.0,0.08791208791208792,0.16161616161616163,0.14285714285714285,0.011111111111111112,0.02061855670103093,0.625,0.054945054945054944,0.10101010101010101,12.73846435546875,"Luna Nightshade, Celeste, Luna, bed, downstairs, climbed, room, filled, warm, scent, watercolor fantasy, scene 2, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,2,keybert,0.2700825333595276,True,0.49524012207984924,0.3282642364501953,0.39482396841049194,1.0,0.08791208791208792,0.16161616161616163,0.14285714285714285,0.011111111111111112,0.02061855670103093,0.375,0.03296703296703297,0.060606060606060615,10.36883544921875,"Luna Nightshade, Celeste, luna, celeste, cookies, cookie, baking, snuggled, mother, scent, watercolor fantasy, scene 2, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,2,simple,0.26117143034935,False,0.5013782978057861,0.311665803194046,0.38438868522644043,1.0,0.08791208791208792,0.16161616161616163,0.0,0.0,0.0,0.5,0.04395604395604396,0.08080808080808081,8.99237060546875,"Luna Nightshade, Celeste, anticipation, downstairs, excitement, sparkling, whispered, midnight, snuggled, climbed, watercolor fantasy, scene 2, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,3,yake,0.2965511977672577,False,0.5989896059036255,0.3527732491493225,0.4440339505672455,1.0,0.0975609756097561,0.17777777777777776,0.2857142857142857,0.024691358024691357,0.045454545454545456,0.5,0.04878048780487805,0.08888888888888888,9.73895263671875,"Luna Nightshade, Celeste, Celeste, sweetie, Luna, window, smiled, busy, reading, book, watercolor fantasy, scene 3, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,3,keybert,0.2891966700553894,False,0.5425592064857483,0.3482195734977722,0.4241900146007538,1.0,0.0975609756097561,0.17777777777777776,0.0,0.0,0.0,0.75,0.07317073170731707,0.13333333333333333,8.93182373046875,"Luna Nightshade, Celeste, celeste, luna, smiled, sweetie, giggled, children, shining, joy, watercolor fantasy, scene 3, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,3,simple,0.2731693387031555,False,0.6303383708000183,0.3729666471481323,0.4686415493488312,1.0,0.10975609756097561,0.1978021978021978,0.25,0.024691358024691357,0.0449438202247191,0.5555555555555556,0.06097560975609756,0.10989010989010989,18.39569091796875,"Luna Nightshade, Celeste, still-warm, favorite, armchair, goodness, children, laughter, celeste, reading, watercolor fantasy, scene 3, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,4,yake,0.27091437578201294,False,0.5568448901176453,0.3540738821029663,0.432890921831131,1.0,0.0975609756097561,0.17777777777777776,0.2857142857142857,0.024691358024691357,0.045454545454545456,0.5,0.04878048780487805,0.08888888888888888,1.79022216796875,"Luna Nightshade, Celeste, Midnight, Luna, disappeared, close, cookie, crumbs, snuggled, deeper, watercolor fantasy, scene 4, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,4,keybert,0.32135966420173645,False,0.4846171736717224,0.3232730031013489,0.3878340423107147,1.0,0.0975609756097561,0.17777777777777776,0.0,0.0,0.0,0.5,0.04878048780487805,0.08888888888888888,13.36541748046875,"Luna Nightshade, Celeste, luna, meow, moon, midnight, cat, night, snuggled, bed, watercolor fantasy, scene 4, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,4,simple,0.2642269432544708,False,0.5263203978538513,0.3296259343624115,0.405373215675354,1.0,0.0975609756097561,0.17777777777777776,0.0,0.0,0.0,0.625,0.06097560975609756,0.1111111111111111,8.24627685546875,"Luna Nightshade, Celeste, disappeared, contentedly, continued, whispered, adventure, snuggled, midnight, brightly, watercolor fantasy, scene 4, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,5,yake,0.29504045844078064,False,0.46983468532562256,0.30716371536254883,0.37147095799446106,1.0,0.06611570247933884,0.12403100775193798,0.14285714285714285,0.008333333333333333,0.015748031496062992,0.5,0.03305785123966942,0.06201550387596899,15.62860107421875,"Luna Nightshade, Celeste, Luna, moonlight, bedroom, leaving, Midnight, flash, vanished, trail, watercolor fantasy, scene 5, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,5,keybert,0.295299232006073,False,0.5184608697891235,0.32476168870925903,0.3993636667728424,1.0,0.06611570247933884,0.12403100775193798,0.14285714285714285,0.008333333333333333,0.015748031496062992,0.75,0.049586776859504134,0.09302325581395349,12.00701904296875,"Luna Nightshade, Celeste, moonlight, luna, moonbeams, night, fireflies, midnight, flash, willow, watercolor fantasy, scene 5, cheerful atmosphere"
exp_20250901_164827,The Tale of Goodnight Moon,exp_20250901_164827.json,5,simple,0.31274402141571045,False,0.5586588382720947,0.3588341772556305,0.43698620796203613,1.0,0.06611570247933884,0.12403100775193798,0.14285714285714285,0.008333333333333333,0.015748031496062992,0.625,0.04132231404958678,0.07751937984496124,9.42449951171875,"Luna Nightshade, Celeste, neighborhood, adventures, moonlight, fireflies, saxophone, moonbeams, midnight, vanished, watercolor fantasy, scene 5, cheerful atmosphere"
